Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
164	982	0	1.91848312	0	0	0	0	0	5e-006	0	0	0	0	3
165	988	0	1.93018119	0	0	0	0	0	5e-006	0	0	0	0	3
166	994	0	1.94187926	0	0	0	0	0	5e-006	0	0	0	0	3
167	1000	0	1.95357732	0	0	0	0	0	5e-006	0	0	0	0	3
168	1005	0	1.96527539	0	0	0	0	0	5e-006	0	0	0	0	3
169	1011	0	1.97697346	0	0	0	0	0	5e-006	0	0	0	0	3
170	1017	0	1.98867153	0	0	0	0	0	5e-006	0	0	0	0	3
171	1023	0	2.0003696	0	0	0	0	0	5e-006	0	0	0	0	3
172	1028	0	2.01206766	0	0	0	0	0	5e-006	0	0	0	0	3
173	1034	0	2.02376573	0	0	0	0	0	5e-006	0	0	0	0	3
174	1040	0	2.0354638	0	0	0	0	0	5e-006	0	0	0	0	3
175	1046	0	2.04716187	0	0	0	0	0	5e-006	0	0	0	0	3
176	1052	0	2.05885993	0	0	0	0	0	5e-006	0	0	0	0	3
177	1057	0	2.070558	0	0	0	0	0	5e-006	0	0	0	0	3
178	1063	0	2.08225607	0	0	0	0	0	5e-006	0	0	0	0	3
179	1069	0	2.09395414	0	0	0	0	0	5e-006	0	0	0	0	3
180	1075	0	2.10565221	0	0	0	0	0	5e-006	0	0	0	0	3
181	1080	0	2.11735027	0	0	0	0	0	5e-006	0	0	0	0	3
182	1086	0	2.12904834	0	0	0	0	0	5e-006	0	0	0	0	3
183	1092	0	2.14074641	0	0	0	0	0	5e-006	0	0	0	0	3
184	1097	0	2.15244448	0	0	0	0	0	5e-006	0	0	0	0	3
185	1103	0	2.16414254	0	0	0	0	0	5e-006	0	0	0	0	3
186	1109	0	2.17584061	0	0	0	0	0	5e-006	0	0	0	0	3
187	1115	0	2.18753868	0	0	0	0	0	5e-006	0	0	0	0	3
188	1120	0	2.19923675	0	0	0	0	0	5e-006	0	0	0	0	3
189	1126	0	2.21093482	0	0	0	0	0	5e-006	0	0	0	0	3
190	1132	0	2.22263288	0	0	0	0	0	5e-006	0	0	0	0	3
191	1137	0	2.23433095	0	0	0	0	0	5e-006	0	0	0	0	3
192	1143	0	2.24602902	0	0	0	0	0	5e-006	0	0	0	0	3
193	1149	0	2.25772709	0	0	0	0	0	5e-006	0	0	0	0	3
194	1155	0	2.26942515	0	0	0	0	0	5e-006	0	0	0	0	3
195	1161	0	2.28112322	0	0	0	0	0	5e-006	0	0	0	0	3
196	1167	0	2.29282129	0	0	0	0	0	5e-006	0	0	0	0	3
