Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
140	996	0	1.56661919	293.204749	293.204778	293.204749	293.204829	7.73199333e-005	0.000133830341	0	0.110771	0	0	3
141	1003	0	1.57780932	293.204748	293.204776	293.204748	293.204829	7.89618845e-005	0.000133830341	0	0.110813	0	0	3
142	1010	0	1.58899946	293.204747	293.204774	293.204747	293.204829	8.06441009e-005	0.000133830341	0	0.110483	0	0	3
143	1017	0	1.6001896	293.204747	293.204772	293.204747	293.204829	8.23584779e-005	0.000133830341	0	0.11027	0	0	3
144	1024	0	1.61137973	293.204746	293.204771	293.204746	293.204829	8.33822929e-005	0.000133830341	0	0.110553	0	0	3
145	1030	0	1.62256987	293.204745	293.204769	293.204745	293.204827	8.19548139e-005	0.000133830341	0	0.110619	0	0	3
146	1038	0	1.63376001	293.204745	293.204767	293.204745	293.204823	7.8551576e-005	0.000133830341	0	0.110883	0	0	3
147	1044	0	1.64495014	293.204745	293.204765	293.204745	293.204817	7.25932551e-005	0.000133830341	0	0.110277	0	0	3
148	1051	0	1.65614028	293.204745	293.204764	293.204745	293.204811	6.59562738e-005	0.000133830341	0	0.110327	0	0	3
149	1058	0	1.66733042	293.204745	293.204762	293.204745	293.204803	5.86545634e-005	0.000133830341	0	0.110389	0	0	3
150	1065	0	1.67852056	293.204744	293.204761	293.204744	293.204797	5.26362132e-005	0.000133830341	0	0.110749	0	0	3
151	1072	0	1.68971069	293.204744	293.20476	293.204744	293.204792	4.77847772e-005	0.000133830341	0	0.110721	0	0	3
152	1079	0	1.70090083	293.204744	293.204759	293.204744	293.204788	4.42065084e-005	0.000133830341	0	0.110339	0	0	3
153	1086	0	1.71209097	293.204745	293.204758	293.204744	293.204787	4.23643345e-005	0.000133830341	0	0.110228	0	0	3
154	1093	0	1.7232811	293.204745	293.204757	293.204744	293.204785	4.04977826e-005	0.000133830341	0	0.110548	0	0	3
155	1100	0	1.73447124	293.204745	293.204756	293.204744	293.204783	3.88827707e-005	0.000133830341	0	0.110648	0	0	3
156	1107	0	1.74566138	293.204745	293.204755	293.204744	293.204781	3.68289419e-005	0.000133830341	0	0.110887	0	0	3
157	1114	0	1.75685151	293.204744	293.204754	293.204744	293.204779	3.49130755e-005	0.000133830341	0	0.110262	0	0	3
158	1121	0	1.76804165	293.204743	293.204753	293.204743	293.204776	3.2767127e-005	0.000133830341	0	0.110375	0	0	3
159	1128	0	1.77923179	293.204743	293.204753	293.204743	293.204773	3.00003367e-005	0.000133830341	0	0.110428	0	0	3
160	1135	0	1.79042193	293.204744	293.204752	293.204743	293.20477	2.67355994e-005	0.000133830341	0	0.1107	0	0	3
161	1142	0	1.80161206	293.204744	293.204751	293.204743	293.204768	2.42666218e-005	0.000133830341	0	0.110627	0	0	3
162	1148	0	1.8128022	293.204744	293.204751	293.204743	293.204766	2.24049948e-005	0.000133830341	0	0.110358	0	0	3
163	1155	0	1.82399234	293.204744	293.20475	293.204743	293.204764	2.08815717e-005	0.000133830341	0	0.110282	0	0	3
164	1162	0	1.83518247	293.204744	293.20475	293.204743	293.204763	2.00501895e-005	0.000133830341	0	0.110563	0	0	3
165	1169	0	1.84637261	293.204743	293.204749	293.204743	293.204763	2.01261588e-005	0.000133830341	0	0.110598	0	0	3
166	1176	0	1.85756275	293.204743	293.204749	293.204743	293.204763	2.02246594e-005	0.000133830341	0	0.11086	0	0	3
167	1183	0	1.86875289	293.204743	293.204749	293.204743	293.204763	2.00330832e-005	0.000133830341	0	0.110335	0	0	3
168	1190	0	1.87994302	293.204743	293.204748	293.204743	293.204762	1.92649541e-005	0.000133830341	0	0.110476	0	0	3
