Time(s)	Vehicle Speed(Km/hour)	Motor Current(Amps)	Motor RPM(RPM)	Battery Voltage(Volts)	Battery Current(Amps)	
66.266	27.27	11.97	284	73	6.22	
66.377	27.1	12	283	73.03	6.19	
66.487	27.25	11.97	284	73.03	6.22	
66.597	27.1	12.41	283	72.94	6.38	
66.708	27.19	12.09	284	73	6.28	
66.818	27.06	11.94	282	73.03	6.13	
66.928	27.25	12.5	284	72.91	6.5	
67.04	27.08	12.34	282	72.94	6.34	
67.151	27.19	12.03	284	73.03	6.25	
67.262	27.08	12.31	282	72.97	6.38	
67.373	27.18	12.38	283	72.94	6.38	
67.484	27.08	11.97	282	73	6.22	
67.594	27.21	12.06	284	73	6.28	
67.705	27.08	12.25	282	72.94	6.34	
67.815	27.19	12.31	284	72.94	6.38	
67.924	27.1	12.31	283	72.94	6.38	
68.035	27.16	12.06	283	73	6.22	
68.147	27.14	12.13	283	72.97	6.28	
68.257	27.12	12.34	283	72.94	6.38	
68.367	27.21	12.06	284	72.97	6.28	
68.478	27.06	12.13	282	72.97	6.22	
68.588	27.19	12.44	284	72.91	6.47	
68.7	27.14	12.28	283	72.91	6.38	
68.81	27.16	12	283	72.97	6.22	
68.92	27.04	12.13	282	73	6.22	
69.03	27.21	12.47	284	72.88	6.47	
69.14	27	12.03	282	73	6.19	
69.251	27.12	12	283	73	6.22	
69.362	26.96	12.41	281	72.91	6.38	
69.473	27.12	12	283	73	6.22	
69.578	27.12	12	283	73	6.22	
69.657	26.77	12.44	279	72.91	6.38	
69.768	27.08	12.44	282	72.88	6.41	
69.879	26.87	12.09	280	73	6.22	
69.99	26.93	12.06	281	72.97	6.22	
70.106	27	12.13	282	72.97	6.25	
70.217	26.87	12.19	280	72.97	6.22	
70.327	27.1	12.31	283	72.91	6.38	
70.438	26.89	12.41	281	72.94	6.34	
70.548	27	12.44	282	72.88	6.44	
70.658	26.98	12.28	281	72.94	6.31	
70.769	26.95	12.34	281	72.91	6.34	
70.88	26.87	12.38	280	72.91	6.38	
70.99	27.04	12.44	282	72.88	6.44	
71.101	26.71	12.28	279	72.94	6.28	
71.212	26.96	12.41	281	72.88	6.38	
71.323	26.81	12.44	280	72.94	6.34	
71.433	26.83	12.09	280	73	6.19	
71.544	26.77	12.53	279	72.88	6.38	
71.654	26.91	12.5	281	72.91	6.38	
71.765	26.7	12.41	278	72.91	6.31	
71.876	26.87	12.06	280	73	6.19	
71.988	26.71	12.28	279	72.94	6.28	
72.098	26.81	12.44	280	72.91	6.34	
72.208	26.73	12.06	279	72.97	6.19	
72.318	26.75	12.44	279	72.91	6.34	
72.428	26.71	12.06	279	72.97	6.19	
72.538	26.73	12.47	279	72.91	6.38	
72.644	26.73	12.47	279	72.91	6.38	
72.711	26.66	12.31	278	72.91	6.28	
72.82	26.62	12.47	278	72.91	6.34	
72.931	26.71	12.19	279	72.94	6.22	
73.042	26.6	12.5	277	72.88	6.38	
73.152	26.75	12.25	279	72.91	6.28	
73.262	26.66	12.5	278	72.88	6.34	
73.373	26.68	12.41	278	72.88	6.34	
73.483	26.64	12.44	278	72.88	6.31	
73.593	26.73	12.44	279	72.88	6.34	
73.705	26.62	12.44	278	72.88	6.34	
73.816	26.73	12.5	279	72.88	6.38	
73.927	26.62	12.44	278	72.88	6.34	
74.037	26.77	12.44	279	72.88	6.38	
74.147	26.58	12.44	277	72.88	6.31	
74.257	26.77	12.34	279	72.88	6.31	
74.368	26.54	12.44	277	72.88	6.31	
74.479	26.73	12.28	279	72.91	6.28	
74.589	26.56	12.38	277	72.91	6.28	
74.699	26.73	12.5	279	72.88	6.38	
74.81	26.56	12.44	277	72.88	6.34	
74.92	26.71	12.44	279	72.88	6.38	
75.034	26.5	12.56	276	72.88	6.34	
75.145	26.71	12.47	279	72.88	6.38	
75.255	26.54	12.38	277	72.91	6.28	
75.366	26.66	12.47	278	72.88	6.34	
75.477	26.58	12.41	277	72.88	6.31	
75.584	26.58	12.41	277	72.88	6.31	
75.659	26.66	12.44	278	72.88	6.34	
75.791	26.39	12.38	275	72.88	6.28	
75.901	26.54	12.53	277	72.84	6.38	
76.012	26.41	12.44	275	72.84	6.31	
76.122	26.64	12.47	278	72.84	6.38	
76.233	26.41	12.53	275	72.84	6.34	
76.343	26.6	12.41	277	72.84	6.34	
76.453	26.45	12.44	276	72.88	6.28	
76.563	26.58	12.41	277	72.84	6.34	
76.674	26.48	12.38	276	72.88	6.28	
76.785	26.58	12.53	277	72.84	6.38	
76.895	26.48	12.38	276	72.88	6.28	
77.006	26.68	12.44	278	72.84	6.38	
77.116	26.46	12.5	276	72.84	6.34	
77.227	26.71	12.44	279	72.84	6.38	
77.337	26.6	12.38	277	72.84	6.31	
77.447	26.68	12.5	278	72.81	6.38	
77.56	26.62	12.31	278	72.84	6.28	
77.67	26.68	12.44	278	72.84	6.38	
77.781	26.58	12.47	277	72.81	6.34	
77.892	26.73	12.5	279	72.78	6.38	
78.002	26.58	12.38	277	72.84	6.31	
78.113	26.73	12.5	279	72.81	6.38	
78.225	26.62	12.38	278	72.84	6.31	
78.336	26.68	12.41	278	72.81	6.34	
78.447	26.71	12.34	279	72.84	6.31	
78.558	26.66	12.44	278	72.81	6.34	
78.668	26.66	12.44	278	72.81	6.38	
78.779	26.73	12.5	279	72.78	6.38	
78.89	26.68	12.22	278	72.88	6.28	
79.001	26.73	12.41	279	72.81	6.38	
79.107	26.73	12.41	279	72.81	6.38	
79.23	26.79	12.34	279	72.81	6.34	
79.341	26.95	12.44	281	72.75	6.41	
79.446	26.73	12.44	279	72.78	6.38	
79.555	26.96	12.44	281	72.75	6.44	
79.666	26.81	12.38	280	72.78	6.38	
79.777	26.96	12.53	281	72.75	6.47	
79.888	26.71	12.25	279	72.84	6.28	
79.999	26.95	12.5	281	72.75	6.47	
80.11	26.75	12.5	279	72.75	6.41	
80.221	26.89	12.44	280	72.78	6.41	
80.332	26.83	12.28	280	72.78	6.34	
80.443	26.89	12.44	280	72.78	6.41	
80.553	26.83	12.22	280	72.81	6.28	
80.664	26.91	12	281	72.88	6.13	
80.775	26.83	12.38	280	72.75	6.34	
80.886	26.96	11.91	281	72.88	6.13	
80.996	26.85	12.47	280	72.75	6.41	
81.106	26.89	12.38	280	72.78	6.38	
81.217	26.93	12.06	281	72.81	6.25	
81.328	26.93	12.28	281	72.78	6.34	
81.438	26.93	12.19	281	72.81	6.28	
81.55	26.81	12.38	280	72.78	6.34	
81.661	26.96	12.13	281	72.78	6.28	
81.772	26.81	12.38	280	72.75	6.34	
81.882	26.85	12.38	280	72.75	6.38	
81.993	27	12.44	282	72.75	6.44	
82.106	26.89	12.19	280	72.81	6.28	
82.217	26.81	12.34	280	72.78	6.34	
82.328	27.02	12.38	282	72.72	6.41	
82.44	26.83	12.44	280	72.75	6.41	
82.551	27	12.41	282	72.72	6.44	
82.662	26.77	12.22	279	72.81	6.28	
82.772	27.04	12.28	282	72.75	6.41	
82.881	26.73	12.72	279	72.69	6.5	
82.992	27.14	12.56	283	72.69	6.53	
83.102	26.87	12.38	280	72.75	6.38	
83.213	27	12.44	282	72.75	6.41	
83.324	26.77	12.38	279	72.75	6.34	
83.435	26.89	12.38	280	72.75	6.38	
83.545	26.85	12.41	280	72.75	6.41	
83.655	27	12.44	282	72.75	6.44	
83.766	26.87	12.28	280	72.75	6.31	
83.877	27.02	12.25	282	72.75	6.34	
83.988	27.02	12.38	282	72.75	6.41	
84.099	26.89	12.06	280	72.84	6.22	
84.209	27.1	12.38	283	72.72	6.44	
84.32	27.1	12.13	283	72.78	6.28	
84.43	27.1	12.38	283	72.72	6.44	
84.541	27.19	12.44	284	72.69	6.44	
84.651	27.27	12.25	284	72.72	6.41	
84.762	27.14	11.91	283	72.84	6.19	
84.872	27.39	12.34	286	72.69	6.47	
84.983	27.21	12.47	284	72.69	6.47	
85.094	27.35	12.28	285	72.72	6.44	
85.204	27.23	12.19	284	72.75	6.34	
85.315	27.35	12.53	285	72.69	6.53	
85.426	27.1	12.03	283	72.78	6.22	
85.537	27.31	12.16	285	72.75	6.34	
85.647	27.1	12.38	283	72.72	6.41	
85.758	27.18	12.41	283	72.72	6.44	
85.868	27.08	12.09	282	72.75	6.25	
85.98	27.1	11.94	283	72.81	6.19	
86.091	26.91	12.16	281	72.78	6.28	
86.201	26.95	12.19	281	72.78	6.28	
86.311	26.77	12.38	279	72.72	6.38	
86.423	26.66	12.06	278	72.84	6.13	
86.534	26.56	12.44	277	72.72	6.34	
86.644	26.73	12.53	279	72.72	6.41	
86.756	26.52	12.41	277	72.75	6.28	
86.866	26.46	12.38	276	72.75	6.28	
86.981	26.83	12.44	280	72.72	6.41	
87.092	26.5	12.5	276	72.75	6.31	
87.203	26.75	12.41	279	72.72	6.38	
87.315	26.62	12.44	278	72.75	6.34	
87.426	26.77	12.44	279	72.72	6.38	
87.537	26.89	12.38	280	72.72	6.38	
87.648	26.87	12.44	280	72.72	6.41	
87.759	26.73	12.5	279	72.72	6.38	
87.869	27.06	12.5	282	72.69	6.5	
87.981	26.73	12.34	279	72.75	6.31	
88.091	27	12.53	282	72.66	6.5	
88.203	26.85	12.25	280	72.75	6.28	
88.313	27.06	12.47	282	72.69	6.47	
88.425	26.85	12.34	280	72.72	6.34	
88.535	27.14	12.28	283	72.72	6.38	
88.647	26.89	12.38	280	72.72	6.38	
88.758	27.08	12	282	72.78	6.22	
88.868	27.1	12.13	283	72.75	6.28	
88.979	27.08	12.34	282	72.69	6.41	
89.09	27.08	12.28	282	72.72	6.38	
89.201	27.16	12.22	283	72.72	6.34	
89.311	27.19	12.16	283	72.72	6.34	
89.422	27.21	12.28	284	72.72	6.41	
89.532	27.19	12.13	284	72.75	6.34	
89.643	27.06	11.97	282	72.78	6.19	
89.754	27.37	12.19	285	72.72	6.38	
89.865	27.18	12.34	283	72.66	6.41	
89.976	27.33	12.16	285	72.72	6.34	
90.087	27.18	12.09	283	72.72	6.28	
90.198	27.27	12.34	284	72.66	6.41	
90.309	27.12	12.03	283	72.75	6.25	
90.42	27.39	12.28	286	72.66	6.41	
90.531	27.14	12.38	283	72.66	6.44	
90.644	27.29	12	285	72.75	6.28	
90.759	27.29	12.03	285	72.72	6.28	
90.863	27.14	11.91	283	72.75	6.16	
90.974	27.33	12.06	285	72.72	6.28	
91.084	27.16	12.03	283	72.72	6.25	
91.196	27.31	12.19	285	72.66	6.38	
91.306	27.16	12.28	283	72.66	6.41	
91.418	27.1	12.19	283	72.69	6.31	
91.529	27.27	12.22	284	72.66	6.38	
91.64	27.04	12.16	282	72.72	6.28	
91.751	27.29	12.09	285	72.72	6.34	
91.862	27.14	12.06	283	72.72	6.25	
91.974	27.19	12.13	284	72.69	6.31	
92.085	27.12	12.47	283	72.63	6.44	
92.195	27.18	12.34	283	72.66	6.41	
92.305	27.04	12.09	282	72.75	6.25	
92.416	27.23	12.28	284	72.66	6.41	
92.529	26.98	12.22	281	72.72	6.31	
92.708	26.93	12.44	281	72.63	6.44	
92.819	27.14	12.34	283	72.66	6.41	
92.93	26.96	11.97	281	72.75	6.13	
93.042	27.1	12.19	283	72.69	6.34	
93.153	27.08	12.19	282	72.69	6.31	
93.263	27	12.19	282	72.69	6.28	
93.374	27.14	12.22	283	72.63	6.38	
93.486	26.96	12.44	281	72.63	6.44	
93.597	27.18	12.03	283	72.69	6.28	
93.708	26.96	12.13	281	72.72	6.25	
93.821	27.21	12.38	284	72.63	6.47	
93.932	27.02	12.19	282	72.66	6.31	
94.043	27.12	12.41	283	72.63	6.47	
94.154	26.96	12.25	281	72.66	6.34	
94.266	27.12	12.03	283	72.72	6.22	
94.376	27.02	12.03	282	72.72	6.22	
94.486	27.16	12.5	283	72.63	6.5	
94.597	27	12.03	282	72.72	6.19	
94.708	27.19	12.09	284	72.69	6.28	
94.819	27.04	12.44	282	72.63	6.44	
94.93	27.19	12.19	284	72.66	6.34	
95.041	27.08	12.06	282	72.69	6.22	
