Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
210	1210	0	2.45659424	4.02927194	4.01768427	3.98758186	4.03232038	0.0447385188	0.402338517	100	0	0	0	3
211	1216	0	2.46829231	4.03072439	4.01868759	3.99171901	4.03232038	0.0406013677	0.402338517	100	0	0	0	3
212	1221	0	2.47999038	4.02843698	4.01953351	3.99171901	4.03232038	0.0406013677	0.402338517	100	0	0	0	3
213	1227	0	2.49168844	4.03021486	4.02042876	3.9951108	4.03232038	0.0372095804	0.402338517	100	0	0	0	3
214	1232	0	2.50338651	4.02733796	4.02116891	3.9951108	4.03232038	0.0372095804	0.402338517	100	0	0	0	3
215	1238	0	2.51508458	4.02999383	4.02198014	3.99830204	4.03232038	0.0340183399	0.402338517	100	0	0	0	3
216	1244	0	2.52678265	4.02788084	4.02266802	3.99846311	4.03232038	0.0338572685	0.402338517	100	0	0	0	3
217	1249	0	2.53848071	4.03028694	4.02340811	4.00196865	4.03232038	0.0303517271	0.402338517	100	0	0	0	3
218	1255	0	2.55017878	4.02972031	4.02405107	4.00196865	4.03232038	0.0303517271	0.402338517	100	0	0	0	3
219	1260	0	2.56187685	4.03319449	4.02477726	4.00556659	4.03319449	0.0276279001	0.402338517	100	0	0	0	3
220	1266	0	2.57357492	4.03199663	4.02539191	4.00596123	4.03319449	0.0272332598	0.402338517	100	0	0	0	3
221	1271	0	2.58527299	4.03339363	4.02602987	4.01005123	4.03339363	0.0233423998	0.402338517	100	0	0	0	3
222	1277	0	2.59697105	4.02994895	4.0264799	4.01005123	4.03339363	0.0233423998	0.402338517	100	0	0	0	3
223	1283	0	2.60866912	4.03160306	4.02698111	4.01434498	4.03339363	0.0190486551	0.402338517	100	0	0	0	3
224	1288	0	2.62036719	4.02737318	4.02726022	4.01434498	4.03339363	0.0190486551	0.402338517	100	0	0	0	3
225	1294	0	2.63206526	4.03022191	4.02762945	4.01713753	4.03339363	0.016256106	0.402338517	100	0	0	0	3
226	1299	0	2.64376332	4.02804484	4.027871	4.01713753	4.03339363	0.016256106	0.402338517	100	0	0	0	3
227	1305	0	2.65546139	4.03081359	4.02818905	4.01914924	4.03339363	0.0142443921	0.402338517	100	0	0	0	3
228	1310	0	2.66715946	4.02868221	4.02838036	4.01914924	4.03339363	0.0142443921	0.402338517	100	0	0	0	3
229	1316	0	2.67885753	4.03178077	4.02867412	4.02020191	4.03339363	0.0131917229	0.402338517	100	0	0	0	3
230	1322	0	2.6905556	4.02980232	4.02884452	4.02020191	4.03339363	0.0131917229	0.402338517	100	0	0	0	3
231	1327	0	2.70225366	4.03294609	4.0291409	4.02214523	4.03339363	0.0112483998	0.402338517	100	0	0	0	3
232	1333	0	2.71395173	4.03077906	4.02931076	4.02214523	4.03339363	0.0112483998	0.402338517	100	0	0	0	3
233	1338	0	2.7256498	4.03315689	4.02956684	4.02355993	4.03339363	0.00983370359	0.402338517	100	0	0	0	3
234	1344	0	2.73734787	4.02972422	4.02967457	4.02355993	4.03339363	0.00983370359	0.402338517	100	0	0	0	3
235	1349	0	2.74904593	4.0314408	4.02985784	4.02492176	4.03339363	0.0084718745	0.402338517	100	0	0	0	3
236	1355	0	2.760744	4.02866093	4.0299128	4.02492176	4.03339363	0.0084718745	0.402338517	100	0	0	0	3
237	1361	0	2.77244207	4.03098348	4.03005377	4.02600677	4.03339363	0.00738686641	0.402338517	100	0	0	0	3
238	1366	0	2.78414014	4.02901478	4.03007746	4.02600677	4.03339363	0.00738686641	0.402338517	100	0	0	0	3
239	1372	0	2.79583821	4.0314051	4.030203	4.02639859	4.03339363	0.00699504417	0.402338517	100	0	0	0	3
