Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
169	1068	0	1.9426379	101324.986	101324.987	101324.986	101324.987	0.00073567059	0.00539793582	0	154.572	0	0	3
170	1074	0	1.9541328	101324.986	101324.987	101324.986	101324.987	0.000735715832	0.00539793582	0	152.367	0	0	3
171	1080	0	1.9656277	101324.986	101324.987	101324.986	101324.987	0.000739095878	0.00539793582	0	152.394	0	0	3
172	1086	0	1.9771226	101324.986	101324.987	101324.986	101324.987	0.000745004698	0.00539793582	0	150.27	0	0	3
173	1092	0	1.9886175	101324.986	101324.987	101324.986	101324.987	0.000751260057	0.00539793582	0	150.355	0	0	3
174	1098	0	2.0001124	101324.986	101324.987	101324.986	101324.987	0.000754598936	0.00539793582	0	148.31	0	0	3
175	1104	0	2.0116073	101324.986	101324.987	101324.986	101324.987	0.000760603594	0.00539793582	0	148.424	0	0	3
176	1110	0	2.02310219	101324.986	101324.987	101324.986	101324.987	0.00076916226	0.00539793582	0	146.473	0	0	3
177	1116	0	2.03459709	101324.986	101324.987	101324.986	101324.987	0.000783140815	0.00539793582	0	146.603	0	0	3
178	1122	0	2.04609199	101324.986	101324.987	101324.986	101324.987	0.00079359251	0.00539793582	0	144.683	0	0	3
179	1128	0	2.05758689	101324.986	101324.987	101324.986	101324.987	0.000802585826	0.00539793582	0	144.853	0	0	3
180	1134	0	2.06908179	101324.986	101324.986	101324.986	101324.987	0.000810571757	0.00539793582	0	143.008	0	0	3
181	1140	0	2.08057669	101324.986	101324.986	101324.986	101324.987	0.000819091787	0.00539793582	0	143.169	0	0	3
182	1146	0	2.09207159	101324.986	101324.986	101324.986	101324.987	0.000825234456	0.00539793582	0	141.362	0	0	3
183	1153	0	2.10356649	101324.986	101324.986	101324.986	101324.987	0.000835305618	0.00539793582	0	141.567	0	0	3
184	1159	0	2.11506138	101324.986	101324.986	101324.986	101324.987	0.000845504415	0.00539793582	0	139.811	0	0	3
185	1165	0	2.12655628	101324.986	101324.986	101324.986	101324.987	0.000856579063	0.00539793582	0	140.031	0	0	3
186	1171	0	2.13805118	101324.986	101324.986	101324.986	101324.987	0.000851304168	0.00539793582	0	138.319	0	0	3
187	1177	0	2.14954608	101324.986	101324.986	101324.986	101324.987	0.000851304168	0.00539793582	0	138.567	0	0	3
188	1183	0	2.16104098	101324.986	101324.986	101324.986	101324.987	0.000851304168	0.00539793582	0	136.9	0	0	3
189	1189	0	2.17253588	101324.986	101324.986	101324.986	101324.987	0.000851304168	0.00539793582	0	137.148	0	0	3
190	1195	0	2.18403078	101324.986	101324.986	101324.986	101324.987	0.000819594134	0.00539793582	0	135.543	0	0	3
191	1201	0	2.19552568	101324.986	101324.986	101324.986	101324.987	0.000819594134	0.00539793582	0	135.796	0	0	3
192	1207	0	2.20702058	101324.986	101324.986	101324.986	101324.987	0.000819594134	0.00539793582	0	134.197	0	0	3
